Region,Category,Product,Year,Unit,Value,Flag
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1971,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1971,KT,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1972,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1972,KT,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1973,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1973,KT,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1974,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1974,KT,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1975,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1975,KT,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1976,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1976,KT,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1977,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1977,KT,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1978,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1978,KT,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1979,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1979,KT,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1980,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1980,KT,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1981,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1981,KT,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1982,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1982,KT,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1983,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1983,KT,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1984,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1984,KT,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1985,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1985,KT,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1986,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1986,KT,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1987,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1987,KT,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1988,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1988,KT,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1989,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1989,KT,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1990,KBD,95.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1990,KT,5080.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1991,KBD,100.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1991,KT,5373.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1992,KBD,112.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1992,KT,6062.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1993,KBD,107.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1993,KT,5751.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1994,KBD,127.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1994,KT,6913.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1995,KBD,138.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1995,KT,7522.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1996,KBD,150.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1996,KT,8207.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1997,KBD,138.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1997,KT,7451.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1998,KBD,129.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1998,KT,7018.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1999,KBD,152.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,1999,KT,8212.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2000,KBD,137.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2000,KT,7476.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2001,KBD,129.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2001,KT,6994.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2002,KBD,120.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2002,KT,6500.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2003,KBD,138.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2003,KT,7536.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2004,KBD,124.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2004,KT,6723.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2005,KBD,123.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2005,KT,6675.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2006,KBD,113.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2006,KT,6128.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2007,KBD,116.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2007,KT,6284.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2008,KBD,104.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2008,KT,5667.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2009,KBD,90.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2009,KT,4873.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2010,KBD,113.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2010,KT,5955.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2011,KBD,108.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2011,KT,5676.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2012,KBD,117.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2012,KT,6206.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2013,KBD,110.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2013,KT,5830.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2014,KBD,110.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2014,KT,5812.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2015,KBD,112.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2015,KT,5898.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2016,KBD,98.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2016,KT,5183.0,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2017,KBD,103.808477,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2017,KT,5458.149,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2018,KBD,116.45374,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2018,KT,6130.773,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2019,KBD,114.173501,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2019,KT,6006.536,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2020,KBD,103.83174,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2020,KT,5476.391,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2021,KBD,104.036907,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2021,KT,5457.252,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2022,KBD,97.733819,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2022,KT,5113.492,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2023,KBD,95.490562,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2023,KT,4998.274,I
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2024,KBD,0.0,O
AFRICA_UN,BUNKERS_MARINE,OIL_SEC_PRODUCTS,2024,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1971,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1971,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1972,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1972,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1973,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1973,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1974,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1974,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1975,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1975,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1976,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1976,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1977,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1977,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1978,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1978,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1979,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1979,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1980,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1980,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1981,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1981,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1982,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1982,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1983,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1983,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1984,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1984,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1985,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1985,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1986,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1986,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1987,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1987,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1988,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1988,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1989,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1989,KT,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1990,KBD,3.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1990,KT,119.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1991,KBD,3.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1991,KT,124.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1992,KBD,3.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1992,KT,123.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1993,KBD,3.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1993,KT,124.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1994,KBD,3.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1994,KT,125.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1995,KBD,3.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1995,KT,120.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1996,KBD,3.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1996,KT,122.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1997,KBD,3.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1997,KT,121.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1998,KBD,3.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1998,KT,117.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1999,KBD,3.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,1999,KT,118.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2000,KBD,2.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2000,KT,94.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2001,KBD,2.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2001,KT,93.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2002,KBD,2.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2002,KT,91.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2003,KBD,2.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2003,KT,89.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2004,KBD,2.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2004,KT,104.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2005,KBD,2.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2005,KT,99.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2006,KBD,2.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2006,KT,104.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2007,KBD,2.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2007,KT,97.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2008,KBD,2.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2008,KT,100.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2009,KBD,2.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2009,KT,98.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2010,KBD,2.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2010,KT,103.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2011,KBD,3.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2011,KT,104.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2012,KBD,3.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2012,KT,117.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2013,KBD,3.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2013,KT,115.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2014,KBD,3.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2014,KT,107.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2015,KBD,3.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2015,KT,116.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2016,KBD,2.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2016,KT,103.0,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2017,KBD,2.342159,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2017,KT,96.974,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2018,KBD,2.694022,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2018,KT,111.299,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2019,KBD,2.411077,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2019,KT,99.682,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2020,KBD,1.862399,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2020,KT,77.284,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2021,KBD,2.110356,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2021,KT,87.222,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2022,KBD,2.143973,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2022,KT,88.525,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2023,KBD,2.098392,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2023,KT,86.715,I
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2024,KBD,0.0,O
AFRICA_UN,DEMAND,AVIATION_GASOLIN,2024,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1971,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,1971,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1972,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,1972,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1973,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,1973,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1974,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,1974,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1975,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,1975,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1976,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,1976,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1977,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,1977,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1978,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,1978,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1979,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,1979,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1980,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,1980,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1981,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,1981,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1982,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,1982,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1983,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,1983,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1984,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,1984,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1985,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,1985,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1986,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,1986,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1987,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,1987,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1988,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,1988,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1989,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,1989,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,1990,KBD,9.0,A
AFRICA_UN,DEMAND,ETHANE,1990,KT,196.0,A
AFRICA_UN,DEMAND,ETHANE,1991,KBD,8.0,A
AFRICA_UN,DEMAND,ETHANE,1991,KT,163.0,A
AFRICA_UN,DEMAND,ETHANE,1992,KBD,6.0,A
AFRICA_UN,DEMAND,ETHANE,1992,KT,135.0,A
AFRICA_UN,DEMAND,ETHANE,1993,KBD,6.0,A
AFRICA_UN,DEMAND,ETHANE,1993,KT,127.0,A
AFRICA_UN,DEMAND,ETHANE,1994,KBD,8.0,A
AFRICA_UN,DEMAND,ETHANE,1994,KT,182.0,A
AFRICA_UN,DEMAND,ETHANE,1995,KBD,8.0,A
AFRICA_UN,DEMAND,ETHANE,1995,KT,181.0,A
AFRICA_UN,DEMAND,ETHANE,1996,KBD,8.0,A
AFRICA_UN,DEMAND,ETHANE,1996,KT,181.0,A
AFRICA_UN,DEMAND,ETHANE,1997,KBD,8.0,A
AFRICA_UN,DEMAND,ETHANE,1997,KT,183.0,A
AFRICA_UN,DEMAND,ETHANE,1998,KBD,4.0,A
AFRICA_UN,DEMAND,ETHANE,1998,KT,81.0,A
AFRICA_UN,DEMAND,ETHANE,1999,KBD,6.0,A
AFRICA_UN,DEMAND,ETHANE,1999,KT,122.0,A
AFRICA_UN,DEMAND,ETHANE,2000,KBD,6.0,A
AFRICA_UN,DEMAND,ETHANE,2000,KT,135.0,A
AFRICA_UN,DEMAND,ETHANE,2001,KBD,6.0,A
AFRICA_UN,DEMAND,ETHANE,2001,KT,122.0,A
AFRICA_UN,DEMAND,ETHANE,2002,KBD,6.0,A
AFRICA_UN,DEMAND,ETHANE,2002,KT,134.0,A
AFRICA_UN,DEMAND,ETHANE,2003,KBD,4.0,A
AFRICA_UN,DEMAND,ETHANE,2003,KT,90.0,A
AFRICA_UN,DEMAND,ETHANE,2004,KBD,1.0,A
AFRICA_UN,DEMAND,ETHANE,2004,KT,19.0,A
AFRICA_UN,DEMAND,ETHANE,2005,KBD,3.0,A
AFRICA_UN,DEMAND,ETHANE,2005,KT,68.0,A
AFRICA_UN,DEMAND,ETHANE,2006,KBD,3.0,A
AFRICA_UN,DEMAND,ETHANE,2006,KT,68.0,A
AFRICA_UN,DEMAND,ETHANE,2007,KBD,3.0,A
AFRICA_UN,DEMAND,ETHANE,2007,KT,68.0,A
AFRICA_UN,DEMAND,ETHANE,2008,KBD,3.0,A
AFRICA_UN,DEMAND,ETHANE,2008,KT,57.0,A
AFRICA_UN,DEMAND,ETHANE,2009,KBD,2.0,A
AFRICA_UN,DEMAND,ETHANE,2009,KT,50.0,A
AFRICA_UN,DEMAND,ETHANE,2010,KBD,1.0,A
AFRICA_UN,DEMAND,ETHANE,2010,KT,17.0,A
AFRICA_UN,DEMAND,ETHANE,2011,KBD,0.0,O
AFRICA_UN,DEMAND,ETHANE,2011,KT,0.0,O
AFRICA_UN,DEMAND,ETHANE,2012,KBD,1.0,A
AFRICA_UN,DEMAND,ETHANE,2012,KT,27.0,A
AFRICA_UN,DEMAND,ETHANE,2024,KBD,0.0,P
AFRICA_UN,DEMAND,ETHANE,2024,KT,0.0,P
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1971,KBD,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1971,KT,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1972,KBD,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1972,KT,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1973,KBD,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1973,KT,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1974,KBD,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1974,KT,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1975,KBD,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1975,KT,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1976,KBD,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1976,KT,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1977,KBD,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1977,KT,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1978,KBD,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1978,KT,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1979,KBD,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1979,KT,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1980,KBD,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1980,KT,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1981,KBD,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1981,KT,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1982,KBD,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1982,KT,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1983,KBD,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1983,KT,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1984,KBD,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1984,KT,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1985,KBD,0.0,O
AFRICA_UN,DEMAND,FUEL_OIL_RESIDUA,1985,KT,0.0,O
